tags_collected, collisions_in_seconds, time_in_minutes, random_seed
381, 96.9062, 10, 288274
358, 144.797, 10, 580909
372, 108.625, 10, 922234
382, 93.9375, 10, 30786
376, 94.8125, 10, 121473
396, 92.8594, 10, 365152
400, 92.5156, 10, 923386
399, 119.359, 10, 534802
377, 102.891, 10, 974981
369, 136.531, 10, 470594
380, 103.375, 10, 175248
385, 100.641, 10, 864999
389, 112.766, 10, 630258
389, 102.359, 10, 266427
365, 101.5, 10, 13624
360, 97.25, 10, 768007
375, 118.969, 10, 620611
384, 95.875, 10, 174516
373, 107.266, 10, 732747
385, 105.656, 10, 383665
381, 91, 10, 907494
389, 87.1719, 10, 432517
390, 91.8438, 10, 308607
356, 93.9219, 10, 875301
385, 107.703, 10, 615454
377, 101.484, 10, 317120
357, 99.8281, 10, 241015
370, 116.328, 10, 927719
378, 88.5938, 10, 386543
388, 109.734, 10, 506153
