INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 12.994835
INFO:root:partial fitness = 19.906076
INFO:root:partial fitness = 12.412633
INFO:root:partial fitness = 19.277610
INFO:root:partial fitness = 19.754261
INFO:root:partial fitness = 10.374599
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 25.678086
INFO:root:partial fitness = 8.842150
INFO:root:Starting generation: 2
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 11.562166
INFO:root:partial fitness = 22.848801
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 20.406839
INFO:root:partial fitness = 19.754261
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 7.721606
INFO:root:Starting generation: 3
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 8.842150
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 8.842150
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 6.743850
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 14.387952
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 7.355895
INFO:root:partial fitness = 11.562166
INFO:root:partial fitness = 10.447987
INFO:root:partial fitness = 9.412526
INFO:root:partial fitness = 7.721606
INFO:root:Starting generation: 4
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 7.843086
INFO:root:partial fitness = 8.842150
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 6.702991
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 18.060741
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 7.714585
INFO:root:partial fitness = 7.355895
INFO:root:partial fitness = 7.355895
INFO:root:partial fitness = 7.737952
INFO:root:Starting generation: 5
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 8.842150
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 7.484163
INFO:root:partial fitness = 7.196805
INFO:root:partial fitness = 7.355895
INFO:root:partial fitness = 7.721606
INFO:root:partial fitness = 7.535183
INFO:root:partial fitness = 7.535183
INFO:root:partial fitness = 7.174373
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.702991
INFO:root:partial fitness = 6.514406
INFO:root:Starting generation: 6
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.743850
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.732037
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 7.714585
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:Starting generation: 7
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.268978
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.227322
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:Starting generation: 8
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.227322
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.532097
INFO:root:partial fitness = 6.385022
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.268978
INFO:root:partial fitness = 6.284538
INFO:root:Starting generation: 9
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.318251
INFO:root:partial fitness = 6.268978
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.227322
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.514406
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.318251
INFO:root:partial fitness = 6.194748
INFO:root:Starting generation: 10
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.158514
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.318251
INFO:root:partial fitness = 6.318251
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.284538
INFO:root:partial fitness = 6.163020
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.194748
INFO:root:Starting generation: 11
INFO:root:partial fitness = 5.891315
INFO:root:partial fitness = 6.163020
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 5.891315
INFO:root:partial fitness = 6.163020
INFO:root:partial fitness = 5.891315
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.158514
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:Starting generation: 12
INFO:root:partial fitness = 5.847767
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 5.891315
INFO:root:partial fitness = 5.911162
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.131993
INFO:root:partial fitness = 5.847767
INFO:root:partial fitness = 6.158514
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.163020
INFO:root:partial fitness = 6.194748
INFO:root:partial fitness = 6.296184
INFO:root:partial fitness = 6.241360
INFO:root:partial fitness = 6.095278
INFO:root:partial fitness = 6.095278
INFO:root:Starting generation: 13
