tags_collected, collisions_in_seconds, time_in_minutes, random_seed
226, 64.8125, 10, 832519
237, 44.0938, 10, 561601
236, 55.9531, 10, 529726
240, 60.5156, 10, 342728
230, 45.25, 10, 169611
251, 45.25, 10, 18739
245, 57.2969, 10, 847350
227, 42.6562, 10, 837362
242, 41.8906, 10, 99596
242, 60.3125, 10, 129975
240, 42.4375, 10, 390411
231, 45.4375, 10, 578147
230, 37.5, 10, 858844
239, 49.8906, 10, 922074
238, 60.0469, 10, 219020
236, 60.3594, 10, 313737
243, 46.6875, 10, 366555
234, 45.5938, 10, 451776
238, 50.1094, 10, 532188
236, 59.1875, 10, 904109
231, 50.8281, 10, 924433
240, 42.6719, 10, 710183
232, 58.375, 10, 640064
245, 53.4219, 10, 455792
232, 54.3906, 10, 240241
238, 48.5938, 10, 67150
240, 46.8906, 10, 828188
247, 55.9688, 10, 608193
237, 46.1719, 10, 345853
238, 51.875, 10, 124806
