tags_collected, collisions_in_seconds, time_in_minutes, random_seed
205, 38.0156, 10, 5400
216, 49.7031, 10, 565528
213, 35.1562, 10, 136616
207, 46.8906, 10, 904162
211, 37.9375, 10, 357789
212, 33.7969, 10, 932735
204, 41.0469, 10, 385165
226, 32.5312, 10, 99910
224, 38.4531, 10, 681310
200, 30.2969, 10, 368354
206, 39.8125, 10, 888121
213, 43.2188, 10, 574747
207, 31.0156, 10, 97585
208, 39.6094, 10, 649521
214, 39.8125, 10, 324729
209, 34.3438, 10, 42305
225, 40.7969, 10, 608918
213, 32.0781, 10, 229665
210, 35.9531, 10, 828256
215, 40.5938, 10, 377671
222, 32.1875, 10, 7267
211, 41.75, 10, 544706
218, 34.0469, 10, 147362
212, 34.8438, 10, 751584
222, 38.25, 10, 373652
206, 34.4375, 10, 994103
214, 29.4062, 10, 499659
216, 29.6094, 10, 59283
217, 41.2188, 10, 619403
209, 35.2812, 10, 262370
