tags_collected, collisions_in_seconds, time_in_minutes, random_seed
305, 82.7812, 10, 396186
323, 85.4375, 10, 253748
314, 92.7812, 10, 127294
292, 73.5781, 10, 904664
306, 86.2969, 10, 725436
300, 115.609, 10, 613886
304, 87.0938, 10, 464728
293, 103.156, 10, 230416
291, 114.422, 10, 974189
316, 84.8438, 10, 825553
304, 93.9375, 10, 555903
300, 94.0156, 10, 392866
305, 88.7656, 10, 416216
305, 91.7969, 10, 480945
292, 80.7812, 10, 269937
299, 76.6719, 10, 26427
302, 102.078, 10, 722045
286, 101.438, 10, 398692
315, 91.6562, 10, 205825
295, 88.6562, 10, 965345
295, 89.2031, 10, 749997
313, 112.422, 10, 585333
320, 99.9375, 10, 326692
316, 79.3594, 10, 59697
306, 97.0625, 10, 759350
297, 96.1562, 10, 582673
290, 90.9062, 10, 566590
304, 89.8281, 10, 307602
322, 95.875, 10, 87870
293, 106.75, 10, 29740
