tags_collected, collisions_in_seconds, time_in_minutes, random_seed
279, 71.9531, 10, 376394
284, 68.5781, 10, 713328
281, 71.1406, 10, 52519
293, 74.3281, 10, 469251
279, 69.8438, 10, 847100
289, 68.4375, 10, 294900
283, 72.5781, 10, 771957
273, 79.5781, 10, 216656
278, 82.1094, 10, 522373
282, 75.75, 10, 998890
276, 78.875, 10, 547577
278, 81.6406, 10, 909705
287, 94.5312, 10, 312966
278, 81.6875, 10, 659335
287, 70.0156, 10, 90045
290, 77.1719, 10, 544902
293, 77.2031, 10, 975830
297, 78, 10, 367833
274, 73.5156, 10, 719967
275, 84.7969, 10, 97618
271, 75.8438, 10, 433854
293, 80.7188, 10, 815671
272, 85.8906, 10, 81880
292, 88.2656, 10, 733350
292, 80.9219, 10, 43714
276, 94.9375, 10, 475698
287, 78.875, 10, 815053
285, 69.0781, 10, 310619
280, 77.0938, 10, 553734
279, 74.3125, 10, 913914
