Forage: 28, 26, 29, 21, 20, 19, 20, 24, 18, 21
Forage: 25, 30, 32, 24, 24, 21, 23, 20, 19, 19
Forage: 25, 30, 28, 21, 29, 18, 24, 24, 20, 17
Forage: 27, 33, 27, 21, 24, 25, 20, 25, 21, 17
Forage: 24, 31, 23, 24, 25, 24, 21, 22, 19, 17
Forage: 29, 34, 25, 31, 26, 20, 21, 19, 23, 23
Forage: 27, 30, 25, 30, 25, 25, 21, 20, 21, 21
Forage: 25, 29, 29, 22, 22, 22, 22, 19, 15, 22
Forage: 28, 29, 30, 20, 31, 22, 23, 23, 18, 18
Forage: 27, 32, 29, 23, 25, 24, 24, 19, 22, 17
Forage: 29, 29, 26, 29, 24, 23, 23, 20, 21, 16
Forage: 21, 30, 29, 31, 21, 19, 21, 23, 17, 19
Forage: 25, 30, 24, 29, 26, 21, 25, 18, 17, 15
Forage: 30, 29, 29, 26, 26, 22, 20, 21, 17, 19
Forage: 29, 31, 27, 27, 26, 21, 18, 21, 18, 20
Forage: 26, 31, 27, 23, 22, 23, 25, 24, 18, 17
Forage: 28, 34, 27, 23, 26, 25, 23, 21, 18, 18
Forage: 28, 31, 26, 22, 25, 19, 21, 24, 22, 16
Forage: 22, 32, 24, 32, 24, 23, 17, 26, 15, 23
Forage: 24, 29, 33, 24, 23, 22, 21, 18, 22, 20
Forage: 27, 30, 27, 27, 25, 19, 24, 20, 16, 16
Forage: 29, 33, 27, 25, 20, 25, 24, 18, 21, 18
Forage: 27, 26, 32, 25, 22, 25, 20, 20, 18, 17
Forage: 28, 30, 26, 27, 26, 23, 23, 21, 21, 20
Forage: 28, 29, 27, 27, 24, 22, 20, 19, 19, 17
Forage: 33, 27, 28, 22, 27, 23, 19, 20, 20, 19
Forage: 28, 30, 28, 26, 24, 28, 16, 22, 16, 22
Forage: 29, 29, 28, 23, 25, 27, 24, 23, 19, 20
Forage: 26, 33, 24, 25, 25, 19, 30, 21, 19, 15
Forage: 28, 36, 24, 24, 20, 26, 21, 19, 17, 23
