tags_collected, collisions_in_seconds, time_in_minutes, random_seed
254, 69.9375, 10, 977806
260, 57.6719, 10, 89656
266, 60.9375, 10, 274357
259, 44.7031, 10, 440443
260, 58.7969, 10, 516727
260, 67.25, 10, 577782
270, 77.7969, 10, 664458
267, 66.9219, 10, 773329
261, 64.2656, 10, 114155
261, 59.7188, 10, 90031
256, 59.3281, 10, 82445
265, 70.9531, 10, 92746
254, 57.7344, 10, 45950
254, 68.3438, 10, 159108
271, 71.2344, 10, 295869
265, 66.6406, 10, 418304
255, 60.2656, 10, 425770
259, 59.4062, 10, 554197
261, 70.2031, 10, 889805
255, 59.7969, 10, 835790
255, 59.1094, 10, 918990
265, 68.9844, 10, 973128
253, 59.125, 10, 14491
261, 52.5312, 10, 132816
271, 62.7344, 10, 383945
261, 61.3438, 10, 592268
266, 58.6406, 10, 736616
254, 51.7812, 10, 4794
271, 69.5312, 10, 146648
258, 67.5312, 10, 157740
