Forage: 38, 35, 35, 29, 27, 26, 20, 25, 23, 21
Forage: 35, 33, 36, 32, 28, 33, 22, 25, 21, 19
Forage: 35, 41, 30, 28, 32, 25, 22, 25, 21, 22
Forage: 35, 36, 39, 30, 29, 23, 29, 26, 25, 21
Forage: 34, 34, 30, 33, 28, 30, 24, 20, 24, 22
Forage: 33, 38, 35, 31, 28, 26, 25, 26, 23, 24
Forage: 39, 33, 37, 29, 25, 30, 25, 22, 19, 24
Forage: 39, 38, 33, 29, 23, 24, 30, 18, 17, 22
Forage: 37, 36, 32, 34, 26, 27, 19, 23, 23, 21
Forage: 35, 37, 35, 30, 30, 25, 22, 18, 24, 26
Forage: 37, 35, 38, 31, 25, 25, 24, 19, 25, 17
Forage: 32, 36, 35, 28, 31, 24, 28, 24, 18, 22
Forage: 35, 37, 31, 30, 29, 28, 24, 28, 26, 19
Forage: 37, 32, 33, 30, 24, 26, 22, 22, 29, 23
Forage: 34, 34, 35, 31, 24, 35, 20, 30, 24, 20
Forage: 33, 39, 30, 33, 30, 24, 26, 27, 24, 24
Forage: 34, 38, 34, 29, 31, 26, 24, 25, 25, 27
Forage: 33, 35, 34, 35, 28, 27, 30, 25, 25, 25
Forage: 37, 38, 29, 30, 32, 28, 22, 22, 17, 19
Forage: 29, 38, 31, 40, 22, 27, 22, 24, 23, 19
Forage: 37, 40, 30, 33, 22, 25, 22, 22, 18, 22
Forage: 36, 38, 33, 32, 28, 28, 29, 24, 21, 24
Forage: 36, 35, 30, 28, 29, 27, 21, 19, 26, 21
Forage: 33, 37, 32, 32, 27, 28, 30, 26, 25, 22
Forage: 39, 37, 35, 34, 34, 21, 26, 21, 24, 21
Forage: 37, 36, 30, 29, 30, 23, 24, 20, 22, 25
Forage: 34, 41, 36, 29, 30, 29, 24, 24, 21, 19
Forage: 33, 41, 31, 29, 30, 27, 23, 23, 22, 26
Forage: 35, 36, 34, 28, 26, 27, 27, 26, 17, 24
Forage: 34, 40, 34, 29, 31, 28, 21, 28, 21, 13
