Forage: 8, 7, 7, 3, 7, 3, 2, 4, 8, 3
Forage: 6, 5, 5, 5, 3, 8, 4, 12, 5, 9
Forage: 3, 1, 5, 4, 7, 3, 1, 8, 4, 3
Forage: 5, 2, 8, 2, 5, 7, 7, 10, 8, 10
Forage: 1, 5, 3, 4, 6, 1, 3, 6, 3, 6
Forage: 6, 4, 2, 3, 6, 6, 6, 7, 3, 4
Forage: 1, 0, 10, 3, 5, 2, 3, 7, 2, 6
Forage: 4, 2, 6, 6, 5, 12, 13, 6, 3, 8
Forage: 0, 6, 3, 4, 4, 3, 2, 4, 2, 5
Forage: 3, 5, 4, 6, 6, 6, 4, 4, 4, 3
Forage: 2, 7, 3, 5, 7, 4, 8, 5, 2, 6
Forage: 4, 4, 4, 5, 6, 5, 13, 15, 8, 3
Forage: 1, 5, 5, 3, 1, 3, 3, 3, 6, 3
Forage: 3, 5, 6, 6, 3, 5, 5, 2, 5, 4
Forage: 4, 0, 11, 9, 4, 2, 9, 11, 5, 7
Forage: 8, 10, 13, 5, 6, 2, 7, 6, 5, 3
Forage: 6, 3, 8, 3, 4, 6, 6, 4, 4, 2
Forage: 2, 4, 3, 4, 6, 3, 7, 5, 4, 13
Forage: 2, 4, 5, 1, 4, 7, 2, 2, 1, 5
Forage: 6, 3, 8, 2, 8, 4, 9, 7, 6, 3
Forage: 1, 8, 1, 3, 5, 2, 2, 5, 4, 3
Forage: 2, 5, 2, 4, 0, 8, 8, 3, 6, 3
Forage: 3, 3, 5, 3, 6, 11, 5, 3, 5, 3
Forage: 4, 8, 5, 8, 4, 1, 7, 2, 4, 3
Forage: 2, 5, 1, 8, 4, 8, 12, 5, 1, 0
Forage: 1, 6, 10, 6, 5, 5, 5, 7, 4, 6
Forage: 2, 4, 10, 9, 10, 11, 6, 8, 5, 3
Forage: 4, 5, 6, 8, 10, 11, 9, 7, 4, 9
Forage: 4, 3, 3, 5, 6, 9, 8, 6, 4, 6
Forage: 6, 4, 0, 6, 4, 4, 1, 1, 7, 6
