22787.5, 34812.5
23162.6, 34437.4
22893.5, 34706.5
22871.3, 34728.7
23159.8, 34440.2
23108.5, 34491.5
23017.7, 34582.3
22965.4, 34634.6
22833.3, 34766.7
22530.2, 35069.8
23312.4, 34287.6
23054.3, 34545.7
23256.5, 34343.5
23177.4, 34422.6
23084.3, 34515.7
22958.4, 34641.6
23174.5, 34425.5
22812.9, 34787.1
22885.9, 34714.1
22995, 34605
22851, 34749
23037.8, 34562.2
22898.8, 34701.2
22969.9, 34630.1
23161.7, 34438.3
23270.6, 34329.4
23077.1, 34522.9
23038.8, 34561.2
22881.9, 34718.1
23233.8, 34366.2
