Forage: 44, 51, 48, 42, 38, 38, 34, 30, 34, 31
Forage: 39, 48, 45, 39, 40, 34, 34, 34, 34, 29
Forage: 41, 48, 50, 40, 37, 28, 36, 35, 38, 35
Forage: 43, 51, 39, 51, 36, 37, 36, 38, 28, 35
Forage: 43, 53, 49, 41, 38, 30, 41, 40, 31, 28
Forage: 49, 47, 45, 41, 38, 33, 36, 35, 30, 33
Forage: 46, 45, 48, 43, 36, 35, 31, 36, 37, 32
Forage: 46, 46, 41, 47, 34, 33, 35, 37, 36, 29
Forage: 45, 48, 43, 45, 35, 37, 34, 33, 32, 32
Forage: 45, 47, 47, 40, 42, 36, 40, 33, 34, 37
Forage: 45, 44, 47, 45, 38, 34, 29, 37, 34, 31
Forage: 46, 46, 43, 38, 35, 38, 38, 32, 35, 33
Forage: 45, 46, 47, 39, 37, 33, 32, 37, 32, 29
Forage: 50, 43, 47, 43, 37, 34, 33, 30, 38, 27
Forage: 45, 54, 46, 40, 33, 41, 34, 35, 30, 33
Forage: 45, 47, 47, 40, 37, 35, 30, 37, 34, 28
Forage: 40, 51, 44, 41, 40, 35, 36, 35, 35, 32
Forage: 49, 47, 50, 42, 37, 38, 32, 32, 30, 36
Forage: 38, 56, 42, 43, 37, 34, 36, 36, 35, 32
Forage: 47, 48, 46, 43, 42, 31, 46, 36, 35, 32
Forage: 47, 51, 43, 44, 38, 41, 36, 28, 37, 32
Forage: 48, 51, 50, 40, 34, 42, 37, 32, 35, 35
Forage: 47, 53, 42, 41, 42, 36, 40, 30, 26, 36
Forage: 47, 46, 41, 37, 39, 38, 39, 33, 36, 31
Forage: 46, 50, 37, 40, 36, 40, 31, 35, 34, 31
Forage: 48, 53, 43, 40, 36, 38, 40, 37, 32, 39
Forage: 46, 46, 45, 41, 39, 37, 32, 34, 30, 32
Forage: 45, 47, 43, 38, 38, 37, 35, 35, 31, 30
Forage: 48, 43, 43, 39, 39, 30, 36, 35, 37, 29
Forage: 44, 52, 38, 38, 37, 37, 34, 32, 32, 32
