Forage: 58, 66, 58, 59, 49, 39, 36, 24, 23, 21
Forage: 63, 70, 62, 53, 44, 42, 37, 35, 29, 22
Forage: 56, 68, 59, 55, 54, 45, 43, 38, 29, 19
Forage: 59, 67, 56, 57, 58, 40, 45, 37, 23, 24
Forage: 60, 61, 56, 62, 51, 46, 40, 43, 27, 17
Forage: 52, 70, 56, 51, 50, 41, 38, 33, 24, 22
Forage: 63, 66, 61, 55, 58, 40, 37, 26, 32, 23
Forage: 57, 68, 59, 56, 53, 40, 33, 33, 30, 16
Forage: 61, 65, 61, 56, 48, 45, 38, 31, 25, 17
Forage: 57, 66, 61, 61, 50, 44, 40, 35, 35, 17
Forage: 54, 70, 63, 57, 53, 43, 33, 27, 29, 26
Forage: 55, 66, 66, 48, 45, 43, 38, 31, 27, 23
Forage: 57, 70, 65, 51, 57, 43, 32, 28, 25, 14
Forage: 54, 67, 65, 57, 46, 48, 45, 32, 24, 23
Forage: 52, 72, 62, 57, 46, 33, 40, 38, 24, 26
Forage: 61, 68, 66, 58, 50, 41, 31, 36, 20, 21
Forage: 57, 74, 60, 52, 48, 50, 35, 35, 32, 19
Forage: 54, 73, 59, 61, 48, 44, 33, 30, 28, 22
Forage: 63, 64, 62, 56, 52, 46, 36, 41, 24, 25
Forage: 50, 72, 62, 47, 52, 34, 31, 37, 33, 29
Forage: 56, 68, 62, 55, 51, 43, 38, 33, 22, 21
Forage: 67, 68, 61, 60, 48, 45, 38, 33, 23, 21
Forage: 57, 69, 59, 61, 47, 40, 37, 36, 25, 21
Forage: 59, 69, 67, 55, 48, 43, 34, 33, 29, 18
Forage: 54, 75, 58, 56, 47, 50, 37, 35, 23, 19
Forage: 66, 70, 62, 53, 50, 35, 39, 30, 28, 25
Forage: 55, 64, 62, 57, 49, 45, 41, 32, 31, 23
Forage: 57, 64, 66, 55, 51, 43, 38, 34, 32, 26
Forage: 58, 67, 54, 55, 53, 37, 45, 30, 25, 23
Forage: 57, 68, 62, 51, 52, 35, 32, 29, 20, 26
