tags_collected, collisions_in_seconds, time_in_minutes, random_seed
448, 95.9844, 10, 172650
439, 108.484, 10, 370254
447, 80.2031, 10, 621055
453, 91.3281, 10, 9816
436, 94.0312, 10, 435493
463, 104.031, 10, 922218
435, 117.672, 10, 257753
458, 98.3438, 10, 446232
446, 103.344, 10, 729907
452, 113.953, 10, 201804
446, 106.406, 10, 283995
441, 106.109, 10, 348628
450, 100.938, 10, 429300
447, 100.641, 10, 921732
446, 103.875, 10, 31700
448, 100.734, 10, 980955
463, 117.359, 10, 93417
441, 111.219, 10, 171383
419, 114.688, 10, 325289
453, 115.562, 10, 467701
442, 109.906, 10, 676003
451, 115.891, 10, 255829
461, 102.406, 10, 443066
455, 105.125, 10, 654176
475, 89.6719, 10, 792178
461, 100.891, 10, 245527
437, 113.969, 10, 759350
449, 101.219, 10, 857911
444, 99.9688, 10, 612575
460, 103.797, 10, 803614
