tags_collected, collisions_in_seconds, time_in_minutes, random_seed
426, 91.0938, 10, 291194
437, 80.8281, 10, 987773
413, 87.5, 10, 654864
432, 79.0625, 10, 256229
431, 74.1719, 10, 893113
423, 82.2188, 10, 154151
430, 65.2812, 10, 107017
426, 84.8281, 10, 47990
422, 88.0781, 10, 885075
441, 90.0625, 10, 803052
415, 85.8281, 10, 531834
411, 96.7031, 10, 269542
451, 81.8594, 10, 946513
420, 84.5312, 10, 543241
422, 91.7969, 10, 327555
417, 93.7969, 10, 950843
423, 102.391, 10, 502259
420, 72.2969, 10, 395993
426, 90.6875, 10, 437171
437, 67.4062, 10, 301464
437, 81.3281, 10, 540912
446, 67.7188, 10, 573649
425, 76.9688, 10, 108249
440, 90.8125, 10, 828659
413, 85.4688, 10, 433606
435, 88.0781, 10, 623528
434, 85.0625, 10, 787362
428, 73.5156, 10, 626456
441, 86.25, 10, 616666
446, 79, 10, 575221
