tags_collected, collisions_in_seconds, time_in_minutes, random_seed
435, 96.0625, 10, 730963
427, 91.5938, 10, 731220
427, 100.547, 10, 782719
438, 84.9219, 10, 603523
442, 100.078, 10, 553568
407, 91.8281, 10, 689054
423, 87.8594, 10, 520705
434, 89.1406, 10, 507646
426, 97.4219, 10, 510700
433, 104.75, 10, 172045
432, 91.0312, 10, 900369
439, 85.5312, 10, 566077
436, 90.9219, 10, 328384
436, 67, 10, 7309
435, 93.1562, 10, 713872
431, 102.938, 10, 355967
432, 92.4219, 10, 17040
436, 83.7031, 10, 791141
421, 92.5156, 10, 665891
448, 88.25, 10, 436479
458, 65.3594, 10, 278161
433, 92.7031, 10, 13755
435, 84.9219, 10, 668489
441, 83.7188, 10, 356249
438, 90.8438, 10, 928866
424, 92.0469, 10, 569191
450, 73.9062, 10, 266971
422, 95.9219, 10, 811527
445, 99.6094, 10, 671203
424, 84.2812, 10, 544649
