tags_collected, collisions_in_seconds, time_in_minutes, random_seed
90, 18.5156, 10.2698, 655975
90, 12.4531, 8.65208, 345792
90, 33.0156, 9.61615, 500929
90, 18.1875, 9.91719, 7188
90, 31.5156, 9.01875, 498089
90, 11.0938, 10.1578, 839681
90, 15.5, 10.3792, 512577
90, 18.0625, 10.724, 227291
90, 12.4219, 9.94896, 24338
90, 44.8594, 11.0193, 570579
90, 9.8125, 8.67917, 612619
90, 14.9531, 9.86875, 711348
90, 16.1719, 9.38229, 295143
90, 9.98438, 9.48177, 630394
90, 18.4844, 10.1536, 69247
90, 14.0781, 10.2161, 677196
90, 7.21875, 8.52656, 362824
90, 7.875, 8.75625, 478335
90, 13.2344, 9.8401, 652235
90, 9.53125, 8.74115, 211291
90, 22.3906, 10.1651, 385632
90, 11.5156, 10.1484, 46630
90, 17.9375, 10.0182, 799227
90, 23.6719, 10.2427, 586508
90, 9.75, 9.36406, 371532
90, 18.6562, 9.35938, 728145
90, 15.2188, 9.88594, 149837
90, 29.0312, 9.54635, 716938
90, 17.5469, 9.83906, 149245
90, 14.8438, 9.42031, 698400
