tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 42.5156, 37.7833, 195995
359, 23.1562, 40.1859, 591117
359, 54.4062, 40.0828, 770286
359, 53.1562, 45.3563, 740884
359, 42.0625, 41.2839, 598693
359, 35.0312, 36.9255, 757015
359, 38.6094, 41.6828, 426354
359, 35.375, 40.5646, 883575
359, 34.3281, 44.3521, 773965
359, 50.7188, 44.5896, 238988
359, 35.4219, 38.776, 827186
359, 54.7656, 37.725, 133807
359, 40.3281, 40.3057, 42351
359, 43.8125, 41.5828, 159977
359, 40.6562, 41.488, 712899
359, 43.8125, 40.5151, 270832
359, 53.6719, 39.6995, 409160
359, 37.1406, 37.5177, 224384
359, 42.9688, 41.0036, 198462
359, 38.0312, 40.7573, 440168
359, 45.3438, 38.3141, 680943
359, 47.2188, 40.0906, 865318
359, 33.625, 43.9609, 667848
359, 42.0312, 38.2844, 399596
359, 35.6094, 38.5182, 610865
359, 53.6406, 39.6099, 987080
359, 43.5156, 40.3693, 613968
359, 33.1406, 41.0766, 641926
359, 38.5156, 42.7052, 114266
359, 46.4219, 38.1172, 334273
