tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 155.781, 15.5536, 725107
359, 156.891, 14.6979, 492114
359, 138.891, 13.8542, 377997
359, 160.594, 15.0115, 82812
359, 162.391, 14.3313, 95895
359, 142.422, 16.5979, 271162
359, 154.656, 13.9719, 692573
359, 148.953, 13.5125, 543100
359, 140.141, 13.8641, 846611
359, 147.172, 15.025, 666339
359, 158.219, 14.7172, 55539
359, 284.438, 17.4828, 887183
359, 167.609, 15.3526, 998362
359, 144.031, 15.2115, 573127
359, 155.344, 13.6932, 33395
359, 166.438, 15.1922, 245874
359, 159.922, 14.4411, 425178
359, 130.234, 14.2599, 636919
359, 148.141, 15.5401, 681824
359, 160.188, 15.2734, 592076
359, 155.359, 13.912, 89531
359, 164.406, 15.1339, 863204
359, 147.109, 14.2458, 181705
359, 141.891, 14.7578, 396358
359, 145.984, 16.2427, 436351
359, 144.266, 14.6141, 529194
359, 129.219, 13.6698, 319837
359, 146.516, 14.1781, 757369
359, 155.922, 14.4391, 780642
359, 164.344, 15.6141, 212253
