tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 91.1719, 23.8651, 510325
359, 102.531, 24.2656, 881087
359, 84.2656, 22.4615, 191837
359, 92.2656, 20.488, 306479
359, 88.1094, 21.7344, 633869
359, 91.0156, 25.0875, 893231
359, 80.4844, 22.7115, 942922
359, 100.266, 23.1698, 131967
359, 94.5938, 22.8495, 657343
359, 78.3125, 23.9818, 155891
359, 86.1094, 23.7698, 866184
359, 82.6562, 21.4688, 153150
359, 86.3438, 22.1182, 186681
359, 81.2969, 22.6438, 792054
359, 89.0156, 20.4917, 826726
359, 78.4062, 21.3417, 193914
359, 95.1094, 20.5573, 468405
359, 93.8594, 22.5854, 865426
359, 115.266, 22.8036, 857473
359, 99.875, 21.2094, 109838
359, 91.6875, 23.5104, 998634
359, 83.2812, 21.9073, 795668
359, 96.9531, 24.4932, 130678
359, 81.0312, 21.8047, 726790
359, 87.4062, 23.9224, 470351
359, 82.0312, 21.1995, 820004
359, 91.9844, 21.4005, 723152
359, 75.625, 21.7807, 141235
359, 89.0156, 22.5505, 399861
359, 84.6719, 23.6, 361208
