5988.25, 11194.6
5832.38, 11638.9
5317.94, 10854.3
5474.97, 9276.41
5463.12, 10185.6
5975.88, 12087.1
5502.09, 10850.2
5373.12, 11309.1
5497.31, 10954.3
5852.72, 11414.2
5765.22, 11349
5209.09, 10248.4
5683.03, 10242.1
5535.38, 10768.1
5162.5, 9591.5
5471.09, 9894.91
5320.94, 9480.31
5432.88, 10828.6
5885.06, 10533.6
5007, 10263.8
5905.66, 11021.8
5397.44, 10375.8
5644.25, 11990.9
5060.94, 10638.4
5799.19, 11424.9
4768.84, 10494.8
5440.97, 9967.41
5405.03, 10277.1
5682.81, 10553.6
5978.31, 11013.7
