tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 200.078, 12.1177, 166582
359, 179.141, 11.7839, 924090
359, 155.25, 12.0005, 263111
359, 194.531, 12.4667, 891225
359, 210.297, 13.3917, 314388
359, 175.969, 13.1604, 37800
359, 166.078, 12.5922, 658383
359, 192.375, 12.7281, 147369
359, 184.578, 12.7099, 787041
359, 187.922, 12.526, 537301
359, 186.031, 12.7172, 873474
359, 186.203, 12.2766, 671175
359, 183.328, 12.5026, 915751
359, 189.188, 13.3656, 316752
359, 184.906, 12.7526, 226761
359, 169.859, 11.0964, 26941
359, 182.641, 11.6734, 941884
359, 191.438, 12.4151, 65655
359, 186.891, 13.5568, 339700
359, 187.047, 12.426, 365680
359, 198.969, 12.0984, 573741
359, 170.906, 11.4828, 256360
359, 186.688, 12.5953, 731479
359, 180.453, 11.8396, 152055
359, 178.516, 12.5229, 319647
359, 171.844, 12.6182, 643847
359, 159.016, 12.4464, 126393
359, 198.562, 12.3932, 497741
359, 187.078, 11.9948, 735038
359, 164.094, 11.8458, 282714
