tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 116.297, 18.587, 247011
359, 115.922, 17.3245, 60456
359, 122.469, 16.9906, 453318
359, 127.141, 17.5797, 382367
359, 113.641, 16.576, 66035
359, 140.734, 18.974, 577679
359, 131.484, 18.7115, 638138
359, 118.922, 19.0573, 474983
359, 102.469, 17.6172, 910831
359, 128.578, 17.4302, 732242
359, 116.297, 17.7396, 147225
359, 95.0781, 17.8849, 57129
359, 115.219, 17.1641, 191312
359, 121.266, 17.6797, 618107
359, 97.5312, 18.0578, 348871
359, 123.219, 17.226, 589149
359, 118.531, 18.1802, 957113
359, 119.562, 17.9917, 359428
359, 127.719, 18.6141, 538199
359, 116.828, 18.1417, 450595
359, 111.906, 18.263, 608190
359, 109.172, 16.9797, 49188
359, 106.938, 17.2083, 986466
359, 121.859, 17.1568, 397814
359, 127.531, 18.4651, 851634
359, 134.641, 19.4531, 377225
359, 100.75, 16.1807, 162998
359, 124.656, 18.6, 446361
359, 109.359, 18.7188, 359507
359, 107.328, 17.099, 355681
