Forage: 96, 115, 87, 74, 58, 40, 16, 15, 6, 1
Forage: 98, 108, 94, 58, 62, 32, 24, 7, 9, 8
Forage: 97, 106, 86, 67, 59, 37, 29, 16, 7, 6
Forage: 97, 102, 91, 67, 60, 43, 23, 11, 7, 7
Forage: 92, 111, 92, 71, 52, 42, 29, 9, 9, 3
Forage: 84, 119, 96, 67, 63, 35, 18, 16, 4, 3
Forage: 103, 105, 89, 66, 59, 41, 31, 9, 5, 2
Forage: 90, 96, 99, 71, 56, 46, 29, 13, 7, 2
Forage: 87, 112, 93, 76, 52, 35, 19, 14, 13, 5
Forage: 94, 110, 93, 80, 55, 28, 26, 7, 12, 4
Forage: 101, 107, 80, 68, 57, 42, 24, 18, 10, 3
Forage: 100, 112, 90, 76, 50, 38, 22, 14, 4, 2
Forage: 93, 110, 86, 71, 63, 41, 22, 18, 3, 1
Forage: 95, 108, 97, 75, 48, 43, 20, 12, 8, 4
Forage: 93, 116, 83, 77, 59, 37, 22, 14, 6, 3
Forage: 93, 106, 90, 73, 55, 48, 22, 9, 11, 3
Forage: 100, 114, 84, 66, 57, 39, 24, 15, 6, 3
Forage: 103, 111, 97, 63, 53, 35, 20, 13, 11, 3
Forage: 88, 95, 82, 81, 42, 43, 38, 17, 13, 5
Forage: 91, 116, 100, 69, 65, 36, 13, 14, 3, 2
Forage: 92, 115, 94, 63, 59, 31, 25, 14, 11, 4
Forage: 85, 110, 102, 86, 51, 38, 18, 13, 5, 1
Forage: 100, 110, 90, 72, 48, 47, 20, 15, 7, 1
Forage: 95, 107, 100, 72, 56, 34, 23, 19, 3, 0
Forage: 90, 108, 90, 82, 56, 40, 23, 15, 6, 0
Forage: 98, 112, 91, 77, 55, 39, 23, 11, 3, 0
Forage: 97, 102, 95, 73, 51, 45, 24, 14, 8, 2
Forage: 89, 114, 86, 79, 55, 38, 17, 18, 11, 4
Forage: 95, 109, 85, 73, 63, 31, 17, 17, 13, 6
Forage: 88, 105, 88, 79, 53, 46, 26, 17, 4, 3
