tags_collected, collisions_in_seconds, time_in_minutes, random_seed
484, 165.812, 10, 127707
475, 155.172, 10, 385045
479, 144.125, 10, 982493
492, 157.812, 10, 746643
479, 151.031, 10, 639733
479, 145.75, 10, 866280
480, 144.547, 10, 231395
483, 147.469, 10, 123516
481, 154.609, 10, 453164
492, 146.625, 10, 495978
485, 138, 10, 427379
476, 130.391, 10, 174154
455, 164.609, 10, 699580
481, 131.297, 10, 608279
482, 134.203, 10, 540054
479, 149.984, 10, 575701
481, 144.344, 10, 130214
479, 155.969, 10, 117877
484, 128.641, 10, 643438
484, 115.172, 10, 933446
497, 166.031, 10, 776049
467, 133.109, 10, 334690
446, 152, 10, 137057
476, 144.953, 10, 875584
488, 156.875, 10, 736913
484, 160.562, 10, 302918
469, 138.844, 10, 420804
474, 150.812, 10, 316216
491, 146.578, 10, 289530
470, 142.094, 10, 48057
