tags_collected, collisions_in_seconds, time_in_minutes, random_seed
508, 295.094, 10, 948195
500, 287.703, 10, 578974
510, 289.672, 10, 953999
508, 288.484, 10, 615326
510, 281.719, 10, 31788
505, 296.453, 10, 149972
510, 286.219, 10, 369854
509, 288.656, 10, 26182
506, 305.75, 10, 456219
509, 297.375, 10, 275378
510, 301.562, 10, 83958
508, 284.516, 10, 556592
508, 279.375, 10, 214317
510, 313.344, 10, 650670
510, 278.281, 10, 220684
510, 295.641, 10, 794201
508, 284.438, 10, 656921
509, 290.141, 10, 372235
504, 309.047, 10, 982183
509, 287.203, 10, 847361
508, 292.078, 10, 10871
509, 302.719, 10, 314428
510, 288.219, 10, 871335
509, 292.594, 10, 898346
510, 272.828, 10, 307738
509, 290.562, 10, 711326
511, 307.344, 10, 839225
511, 308.109, 10, 61235
509, 308.344, 10, 656346
509, 298.766, 10, 285645
