tags_collected, collisions_in_seconds, time_in_minutes, random_seed
460, 109.422, 10, 610346
455, 111.219, 10, 404969
469, 110.828, 10, 171792
473, 112.266, 10, 857735
465, 107.547, 10, 473050
457, 95.5625, 10, 199952
467, 124.766, 10, 2586
446, 128.641, 10, 521984
460, 106.906, 10, 16163
474, 112.234, 10, 625457
474, 119.125, 10, 207763
467, 103.422, 10, 785688
443, 112.359, 10, 331311
471, 109.641, 10, 218913
456, 110.641, 10, 934612
456, 114.875, 10, 462131
465, 117.094, 10, 113333
468, 97.7656, 10, 608305
463, 116.141, 10, 391187
452, 112.797, 10, 903105
459, 114.109, 10, 676999
454, 106.594, 10, 324629
466, 132.734, 10, 854860
448, 112.781, 10, 235050
465, 110.078, 10, 751243
470, 118.812, 10, 397506
447, 108.297, 10, 957244
464, 121.375, 10, 537994
464, 116.938, 10, 222094
467, 123.203, 10, 739918
