tags_collected, collisions_in_seconds, time_in_minutes, random_seed
348, 40.5156, 10, 928290
361, 33.2969, 10, 644596
347, 47.2812, 10, 334726
340, 44.0312, 10, 83631
347, 39.6875, 10, 851294
345, 42.6562, 10, 860887
347, 40.0938, 10, 700266
298, 58.8438, 10, 467531
328, 51.9688, 10, 305850
349, 30.8438, 10, 358280
343, 39.1562, 10, 316899
334, 47.8438, 10, 390283
345, 27.75, 10, 358923
335, 32.1094, 10, 394170
336, 40.5, 10, 293573
343, 34.5781, 10, 203249
338, 34.8281, 10, 237150
334, 47.2969, 10, 68449
331, 41.9219, 10, 419427
330, 49.3594, 10, 869726
335, 39.875, 10, 583225
338, 40.6094, 10, 271497
338, 41.2031, 10, 679765
330, 49.2969, 10, 34098
345, 34.0781, 10, 13790
363, 34.75, 10, 92267
347, 46.8594, 10, 179161
344, 37.8281, 10, 274504
332, 52.5312, 10, 660529
346, 49.1094, 10, 900001
