tags_collected, collisions_in_seconds, time_in_minutes, random_seed
383, 80.7344, 10, 394482
384, 64.4062, 10, 720566
386, 52.9688, 10, 779050
388, 66.0625, 10, 795323
373, 66.7031, 10, 728537
397, 63.625, 10, 673743
386, 52.2812, 10, 817917
383, 73.1094, 10, 937477
403, 46.5938, 10, 847581
387, 64.0312, 10, 843716
400, 58.0938, 10, 785756
376, 68.75, 10, 816335
398, 56.2812, 10, 880568
375, 57.5469, 10, 746152
398, 70.75, 10, 648687
393, 67.7812, 10, 694646
402, 64.9375, 10, 836307
384, 67.625, 10, 839391
395, 59.9844, 10, 560404
388, 63.4688, 10, 421124
390, 66.5625, 10, 226766
385, 64.2812, 10, 141096
377, 58.625, 10, 331797
371, 60.3594, 10, 973007
388, 53.8906, 10, 377789
387, 58.7188, 10, 521486
395, 61.1406, 10, 617560
388, 61.9844, 10, 610271
398, 65, 10, 581662
397, 76.4062, 10, 504026
