tags_collected, collisions_in_seconds, time_in_minutes, random_seed
511, 471.078, 9.2, 52992
510, 380.453, 7.825, 176602
511, 436.766, 9.09167, 894232
511, 337.562, 7.36667, 344335
511, 479.078, 9.65833, 204030
511, 417.031, 8.45, 218921
511, 441.297, 9.46667, 765014
510, 404.094, 7.44167, 852840
507, 511.625, 10, 919264
511, 453.953, 9.35, 291238
511, 416.031, 7.98333, 25815
511, 487.375, 10, 204768
511, 465.938, 9.75833, 813930
511, 453.5, 8.50833, 708684
511, 445.703, 8.95, 109360
511, 353.844, 7.74167, 994940
511, 400.328, 8.38333, 419711
511, 425.625, 8.69167, 719886
511, 320.984, 6.65833, 544338
511, 442.031, 9.18333, 751626
511, 453.25, 9.33333, 492936
511, 455.312, 9.65833, 929729
511, 491.391, 10, 871591
511, 470.203, 9.83333, 598246
511, 460.172, 10, 999937
511, 413.031, 9.025, 445498
511, 416.641, 8.75, 136137
511, 493.641, 10, 781591
509, 383.047, 7.88333, 208711
511, 425.609, 8.54167, 779800
