tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 29.1719, 35.0823, 260900
359, 35.8438, 34.0672, 331096
359, 28.875, 34.788, 759985
359, 37.2812, 34.8714, 579109
359, 33.8594, 36.6286, 634590
359, 30.0781, 35.3604, 275128
359, 36.1406, 34.2776, 507989
359, 27.6562, 30.6542, 52739
359, 29.0938, 33.4495, 152085
359, 31.2344, 33.5688, 509685
359, 32.1406, 35.0422, 811182
359, 46.2188, 34.4094, 896551
359, 34.4531, 35.1828, 563307
359, 31.0625, 32.6271, 573846
359, 44.4219, 35.8385, 433986
359, 25.5469, 34.4417, 431059
359, 31.0156, 33.8219, 45337
359, 59.2188, 34.8021, 265028
359, 40.6094, 33.688, 690805
359, 26.8281, 33.2974, 85624
359, 25.9531, 31.8354, 308530
359, 29.5625, 35.2005, 983733
359, 35.7656, 34.8995, 185966
359, 31.1406, 35.4797, 93425
359, 24.8125, 34.6594, 542485
359, 20.8906, 33.3604, 758913
359, 27.0312, 33.5943, 405617
359, 26.5781, 33.6958, 138036
359, 35.1719, 33.9797, 131150
359, 29, 34.338, 858756
