4150.38, 6939.88
4067.28, 6954.53
4150.09, 7185.22
3624.56, 8366.44
4009.78, 7247.16
4086.94, 7204.31
4021.88, 7462.31
3937.62, 7095.44
3976.69, 7208.62
3969.09, 7503.09
4136.94, 7198.56
4005.38, 6939.38
3901.38, 6953.56
3798.66, 6897.09
3915.12, 7281.44
3858.09, 7140.84
3930.47, 7534.41
3525.06, 8231.56
3955.59, 7746.66
3885.78, 6875.97
3892.81, 7490.88
4127.88, 6971.75
4134.28, 7318.59
3927.38, 6931.5
4052, 7171.75
4189, 7096.81
4178.91, 7517.53
4050.38, 7241.81
4027.88, 7518.38
4026.78, 7152.34
