15479, 49321
16374.8, 48425.2
17380.1, 42969.4
12522.7, 52277.3
16639.7, 48160.3
13402.5, 51397.5
19137, 45663
17776.7, 47023.3
19098.9, 43543.3
14706.1, 50093.9
15805.9, 48994.1
16913.6, 47886.4
16558.7, 48241.3
15384.3, 49415.7
20212, 44588
15214.8, 49585.2
16419.6, 48380.4
15328.2, 49471.8
14592.9, 50207.1
17453, 47347
17263.4, 47536.6
17224.7, 47575.3
16007.7, 48792.3
14733.9, 50066.1
17474.9, 47325.1
17580.6, 47219.4
15432.8, 49367.2
17254.7, 47545.3
14369.5, 50430.5
18563.6, 46236.4
17240.2, 47510.2
17851.7, 46948.3
16844.6, 47955.4
16551.2, 48248.8
18070.8, 46729.2
15674.5, 49125.5
19641.2, 45158.8
15485.1, 49314.9
16570.4, 48229.6
16948.5, 47851.5
13977.3, 50822.7
15274.2, 49525.8
15057.1, 49742.9
17404.4, 44769.8
16179.8, 48620.2
16806.7, 47993.3
15008.3, 49791.7
19130.2, 42420.8
16842.8, 47957.2
18411.7, 46388.3
