Forage: 0, 6, 13, 12, 18, 18, 23, 20, 15, 19, 24, 18, 18, 25, 21
Forage: 20, 20, 17, 18, 17, 21, 19, 18, 17, 14, 10, 11, 9, 9, 14
Forage: 4, 10, 12, 18, 19, 22, 22, 22, 21, 27, 28, 30, 26, 23, 23
Forage: 0, 5, 8, 9, 11, 12, 18, 18, 16, 19, 25, 19, 17, 22, 17
Forage: 6, 10, 11, 19, 23, 19, 26, 20, 23, 23, 25, 17, 10, 15, 12
Forage: 0, 3, 5, 9, 13, 10, 17, 8, 9, 7, 8, 9, 12, 12, 8
Forage: 6, 8, 8, 5, 10, 10, 5, 11, 10, 10, 12, 3, 10, 6, 12
Forage: 2, 4, 15, 14, 19, 15, 19, 22, 22, 26, 23, 31, 22, 29, 23
Forage: 2, 7, 5, 11, 8, 10, 9, 11, 9, 6, 11, 14, 8, 10, 7
Forage: 1, 9, 15, 13, 23, 26, 27, 27, 26, 19, 26, 24, 23, 18, 16
Forage: 2, 6, 9, 15, 12, 16, 20, 17, 22, 21, 21, 18, 16, 17, 16
Forage: 0, 3, 9, 11, 10, 15, 17, 23, 22, 25, 23, 19, 24, 23, 19
Forage: 1, 4, 4, 10, 15, 15, 25, 31, 23, 19, 24, 21, 20, 14, 15
Forage: 0, 2, 11, 10, 15, 20, 24, 34, 26, 21, 25, 27, 24, 22, 29
Forage: 6, 9, 6, 14, 9, 13, 10, 20, 18, 16, 14, 18, 12, 15, 16
Forage: 0, 7, 7, 10, 15, 19, 21, 26, 26, 28, 34, 27, 31, 23, 25
Forage: 5, 11, 15, 21, 24, 27, 27, 29, 33, 32, 30, 28, 25, 16, 16
Forage: 1, 8, 10, 13, 12, 17, 19, 16, 26, 19, 24, 27, 17, 21, 21
Forage: 5, 12, 17, 12, 11, 14, 14, 13, 20, 17, 18, 18, 13, 15, 9
Forage: 12, 13, 19, 13, 20, 14, 24, 22, 22, 17, 25, 22, 23, 19, 20
Forage: 3, 10, 16, 9, 19, 21, 19, 30, 22, 19, 19, 20, 21, 15, 15
Forage: 21, 22, 28, 25, 23, 23, 21, 30, 28, 22, 24, 18, 17, 13, 18
Forage: 6, 11, 11, 14, 14, 9, 18, 17, 16, 18, 18, 12, 7, 6, 7
Forage: 7, 10, 10, 12, 14, 11, 9, 12, 10, 12, 10, 11, 15, 14, 9
Forage: 3, 11, 8, 12, 12, 12, 9, 16, 13, 15, 18, 15, 16, 20, 15
Forage: 0, 6, 9, 11, 11, 14, 16, 19, 12, 22, 19, 21, 16, 20, 19
Forage: 15, 11, 15, 19, 17, 15, 18, 17, 19, 15, 12, 17, 12, 12, 11
Forage: 16, 18, 20, 13, 18, 15, 15, 15, 9, 13, 10, 10, 12, 15, 14
Forage: 6, 13, 12, 13, 18, 11, 15, 16, 22, 16, 21, 21, 23, 21, 16
Forage: 9, 17, 16, 12, 14, 14, 19, 18, 18, 15, 18, 13, 19, 16, 8
Forage: 9, 13, 12, 15, 17, 18, 17, 17, 20, 20, 16, 16, 23, 12, 8
Forage: 17, 23, 16, 22, 20, 14, 16, 16, 19, 13, 13, 6, 14, 13, 14
Forage: 5, 11, 14, 14, 13, 13, 14, 14, 17, 12, 10, 10, 12, 9, 11
Forage: 7, 8, 13, 12, 18, 10, 21, 24, 28, 25, 26, 33, 24, 22, 18
Forage: 0, 5, 8, 9, 9, 13, 18, 20, 22, 17, 14, 15, 15, 13, 12
Forage: 10, 13, 12, 15, 12, 16, 14, 13, 27, 28, 25, 27, 23, 24, 19
Forage: 0, 2, 11, 7, 14, 15, 19, 24, 28, 26, 28, 28, 18, 21, 17
Forage: 8, 12, 20, 18, 14, 8, 15, 9, 10, 8, 8, 10, 9, 13, 11
Forage: 1, 6, 11, 11, 17, 17, 28, 16, 23, 22, 18, 30, 16, 22, 18
Forage: 2, 5, 7, 12, 11, 17, 27, 29, 32, 30, 30, 29, 33, 30, 19
Forage: 0, 5, 12, 16, 11, 14, 17, 18, 21, 21, 23, 28, 17, 22, 22
Forage: 0, 6, 8, 9, 9, 12, 14, 8, 12, 12, 18, 11, 16, 16, 14
Forage: 6, 13, 15, 19, 18, 24, 23, 31, 26, 36, 28, 30, 19, 13, 15
Forage: 1, 5, 7, 12, 9, 16, 14, 10, 10, 13, 10, 18, 15, 14, 12
Forage: 2, 7, 10, 14, 18, 18, 20, 21, 16, 25, 26, 26, 27, 19, 13
Forage: 8, 14, 12, 12, 14, 8, 14, 12, 11, 16, 15, 17, 14, 15, 16
Forage: 3, 8, 19, 12, 14, 15, 7, 11, 11, 12, 10, 8, 14, 7, 6
Forage: 2, 11, 9, 8, 13, 21, 11, 11, 13, 12, 16, 19, 11, 11, 17
Forage: 7, 10, 16, 17, 22, 21, 21, 24, 27, 21, 19, 15, 9, 12, 13
Forage: 1, 4, 17, 17, 13, 20, 13, 26, 25, 19, 22, 16, 18, 21, 18
