Forage: 1, 4, 13, 13, 14, 19, 24, 25, 28, 27, 24, 25, 14, 18, 22
Forage: 15, 18, 21, 23, 18, 21, 21, 24, 19, 21, 18, 27, 22, 20, 19
Forage: 4, 11, 15, 18, 19, 17, 24, 29, 26, 28, 26, 24, 25, 21, 23
Forage: 3, 11, 20, 23, 23, 22, 23, 14, 17, 22, 14, 19, 15, 26, 28
Forage: 4, 12, 14, 18, 20, 22, 21, 23, 22, 25, 22, 24, 21, 14, 14
Forage: 2, 10, 12, 26, 22, 26, 25, 23, 27, 23, 29, 29, 26, 22, 8
Forage: 2, 11, 11, 18, 25, 30, 20, 23, 17, 13, 15, 16, 16, 10, 14
Forage: 3, 11, 11, 13, 18, 16, 18, 21, 20, 14, 22, 27, 25, 30, 24
Forage: 3, 6, 13, 12, 10, 23, 17, 22, 23, 21, 17, 17, 20, 15, 19
Forage: 4, 8, 7, 14, 13, 16, 15, 18, 16, 23, 20, 26, 29, 23, 19
Forage: 2, 8, 6, 9, 15, 16, 20, 20, 13, 14, 17, 14, 15, 13, 15
Forage: 11, 18, 24, 26, 28, 29, 26, 30, 30, 29, 34, 33, 32, 26, 27
Forage: 2, 7, 10, 10, 13, 27, 36, 35, 30, 30, 25, 31, 24, 33, 26
Forage: 3, 11, 16, 15, 20, 30, 32, 31, 26, 25, 23, 21, 27, 22, 20
Forage: 0, 8, 9, 13, 13, 19, 19, 24, 26, 26, 24, 30, 32, 29, 23
Forage: 8, 19, 18, 15, 28, 22, 24, 22, 15, 13, 15, 15, 14, 13, 12
Forage: 4, 7, 17, 25, 17, 23, 31, 34, 26, 22, 23, 25, 31, 33, 23
Forage: 3, 9, 14, 16, 15, 26, 26, 29, 24, 25, 20, 23, 19, 19, 24
Forage: 1, 6, 11, 23, 21, 32, 41, 34, 41, 39, 35, 31, 25, 19, 21
Forage: 1, 9, 15, 18, 23, 27, 26, 21, 27, 24, 23, 17, 27, 18, 16
Forage: 7, 8, 14, 31, 29, 30, 39, 26, 25, 22, 19, 18, 15, 20, 14
Forage: 4, 9, 14, 20, 20, 26, 22, 22, 24, 27, 27, 25, 24, 23, 17
Forage: 11, 11, 17, 26, 31, 35, 30, 30, 29, 23, 18, 12, 15, 17, 15
Forage: 0, 4, 2, 10, 15, 23, 23, 32, 30, 31, 23, 28, 28, 17, 15
Forage: 1, 8, 9, 27, 25, 31, 20, 27, 21, 24, 25, 20, 18, 21, 20
Forage: 9, 12, 16, 12, 16, 25, 26, 31, 28, 33, 29, 23, 19, 24, 23
Forage: 9, 14, 18, 18, 16, 19, 22, 27, 30, 24, 27, 35, 18, 23, 15
Forage: 7, 8, 13, 14, 15, 21, 20, 23, 19, 19, 23, 23, 22, 22, 14
Forage: 1, 7, 15, 28, 26, 32, 26, 28, 22, 16, 24, 13, 12, 14, 12
Forage: 3, 8, 13, 21, 22, 26, 32, 29, 23, 28, 18, 23, 26, 23, 20
Forage: 6, 23, 22, 24, 18, 17, 17, 24, 23, 21, 21, 25, 23, 23, 21
Forage: 0, 4, 12, 7, 13, 18, 26, 20, 27, 14, 27, 25, 29, 16, 18
Forage: 0, 9, 7, 9, 18, 26, 30, 26, 29, 27, 23, 22, 20, 19, 9
Forage: 13, 17, 15, 18, 19, 24, 28, 39, 23, 29, 22, 21, 30, 27, 16
Forage: 0, 4, 4, 10, 9, 17, 22, 21, 24, 26, 24, 25, 27, 25, 18
Forage: 8, 13, 9, 11, 18, 21, 17, 23, 23, 22, 25, 19, 23, 20, 17
Forage: 15, 23, 24, 29, 29, 31, 30, 24, 17, 27, 22, 16, 21, 21, 22
Forage: 0, 10, 15, 16, 21, 17, 31, 26, 28, 25, 20, 15, 14, 17, 12
Forage: 1, 8, 12, 16, 25, 25, 19, 28, 28, 27, 25, 22, 15, 18, 16
Forage: 2, 2, 10, 19, 24, 26, 29, 25, 25, 28, 31, 31, 23, 29, 21
Forage: 6, 10, 13, 19, 18, 20, 17, 24, 22, 25, 31, 30, 25, 26, 13
Forage: 10, 14, 22, 18, 21, 24, 28, 25, 27, 29, 24, 24, 21, 22, 15
Forage: 0, 4, 9, 16, 20, 26, 27, 31, 37, 37, 37, 35, 29, 29, 27
Forage: 1, 6, 15, 14, 19, 21, 24, 27, 23, 17, 25, 28, 29, 24, 21
Forage: 5, 8, 13, 10, 16, 23, 26, 31, 31, 28, 28, 18, 14, 17, 14
Forage: 3, 11, 14, 21, 26, 31, 32, 31, 34, 29, 25, 18, 12, 14, 16
Forage: 3, 8, 5, 11, 18, 27, 28, 36, 34, 38, 31, 27, 22, 22, 16
Forage: 5, 13, 10, 17, 19, 23, 23, 31, 27, 22, 19, 27, 26, 24, 20
Forage: 8, 10, 11, 19, 19, 21, 25, 25, 21, 19, 19, 13, 12, 15, 20
Forage: 4, 10, 21, 22, 29, 25, 30, 26, 33, 22, 19, 29, 21, 15, 16
