16725.9, 26474.1
15708.7, 27491.3
15580.5, 27619.5
14543.9, 28656.1
11552.5, 25601
14853.9, 28346.1
17011.9, 26188.1
17838.1, 25361.9
14598.7, 28601.3
11429.7, 28200.3
17312.7, 25887.3
15422.4, 27777.6
14097, 29103
15445.3, 27754.7
14841.8, 28358.2
12618.4, 30581.6
13636.6, 29563.4
15054.7, 28145.3
17192.8, 26007.2
13949.7, 29250.3
13520, 24317.5
14719.2, 28480.8
13990.4, 29209.6
15232.5, 27967.5
14382.5, 28817.5
13233.9, 29966.1
15103.2, 28096.8
13716.8, 29483.2
15297.6, 27902.4
13331, 29869
13462.1, 29737.9
14453.8, 28746.2
13786.2, 29413.8
15978.3, 27221.7
14539.8, 28660.2
14898.7, 28301.3
16952.4, 26247.6
13828.7, 29371.3
15551.8, 27648.2
14412.9, 28787.1
13861.8, 27745.2
14930.3, 28269.7
16782.2, 26417.8
16586.4, 26613.6
15501.2, 27698.8
13878.9, 29321.1
13309.6, 28205.9
15226.1, 27973.9
13544.7, 29655.3
13258.2, 29941.8
