22670.8, 20529.2
23075, 20125
18559.4, 24640.6
21353.6, 21846.4
21179.1, 22020.9
25756.2, 17443.8
21600, 21600
21217.8, 21982.2
22589.9, 20610.1
24285.4, 18914.6
19577.4, 23622.6
19582.3, 23617.7
21008.4, 22191.6
22084.6, 21115.4
19910, 23290
19534.8, 23665.2
19569.6, 23630.4
19806.9, 23393.1
20593, 22607
22409.2, 20790.8
19124.2, 24075.8
22854, 20346
21420.7, 21779.3
19122.9, 24077.1
19061.2, 24138.8
19361.7, 23838.3
20588.1, 22611.9
19821.1, 23378.9
21703.4, 21496.6
19103.5, 24096.5
20869, 22331
20665.7, 22534.3
20877.8, 22322.2
19344.3, 23855.7
22352.8, 20847.2
22364.5, 20835.5
21766.3, 21433.7
23174.6, 20025.4
21368, 21832
23592.7, 19607.3
23767.3, 19432.7
20079.1, 23120.9
18463.7, 24736.3
19585.2, 23614.8
21377.4, 21822.6
23626.4, 19573.6
19740.8, 23459.2
19946.6, 23253.4
21930.2, 21269.8
19932.9, 23267.1
