9161.03, 12439
8968.91, 12631.1
7568.19, 14031.8
7840.38, 13759.6
8183.69, 13416.3
6889.97, 14710
7679.91, 12106.6
8277.5, 12614.5
8098.38, 13501.6
7832.34, 13767.7
7400.41, 14199.6
7524.19, 11730.6
8105.34, 13494.7
8620.16, 12979.8
7745.06, 13513.7
8267.19, 13291.6
8660.47, 12515.8
8376.91, 13223.1
8325.22, 13274.8
8344.28, 13255.7
7490.81, 12575.4
8172.84, 13427.2
9401.88, 12198.1
8165.31, 13434.7
8698.22, 12901.8
8636.03, 12964
7771.03, 13829
7345, 14255
9566.28, 12033.7
7716.16, 13883.8
9954.03, 11646
8541.12, 13058.9
7591.34, 14008.7
8977.09, 12622.9
8558.44, 12267.6
8578.59, 13021.4
7657.03, 13943
8425.5, 13174.5
7068, 14532
7370.41, 14229.6
7952.31, 13647.7
8398.19, 13201.8
8171.19, 13428.8
8292.22, 12320.8
9207.81, 12392.2
8489.16, 13110.8
8228.03, 13372
8933.91, 12405.8
6897.38, 14702.6
8392.62, 13207.4
