20559.5, 44240.5
22017, 42783
22287.7, 42512.3
21776, 43024
21242.3, 43557.7
23051, 41749
21939.1, 42860.9
21637.9, 43162.1
22972.8, 41827.2
17709.5, 47090.5
19382.7, 45417.3
21460, 43340
19920.3, 44879.7
22467.5, 42332.5
18785.1, 46014.9
22593.7, 42206.3
20383.2, 44416.8
19250.3, 45549.7
24113.6, 40686.4
21664.6, 43135.4
18183.1, 46616.9
20428.2, 44371.8
19585.8, 45214.2
18613.8, 46186.2
19640.8, 45159.2
19987.1, 44812.9
21979.5, 42820.5
21390.8, 43409.2
21460, 43340
20292.5, 44507.5
19765.9, 45034.1
21974.8, 42825.2
18260.2, 46539.8
17963.3, 46836.7
19980, 44820
20995.6, 43804.4
20912.3, 43887.7
22641.2, 42158.8
21982.9, 42817.1
21360.1, 43439.9
19495.3, 45304.7
22055.1, 42744.9
18377.2, 46422.8
20520.3, 44279.7
19055.6, 45744.4
20283.2, 44516.8
20605.9, 44194.1
19993, 44807
18961.5, 45838.5
19888.3, 44911.7
