INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.981539
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:Starting generation: 11
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.921731
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.668688
INFO:root:Starting generation: 12
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.921731
INFO:root:partial fitness = 3.734030
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.836406
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.836406
INFO:root:partial fitness = 3.967161
INFO:root:partial fitness = 3.972438
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.972438
INFO:root:Starting generation: 13
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.875821
INFO:root:partial fitness = 3.805343
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.836406
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.836406
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.921731
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
INFO:root:partial fitness = 3.668688
